sport,trait,direct_correlation,indirect_correlation,same_correlation
pickleball,negative,-0.8397603788103595,0.16005353078522633,False
pickleball,fiery,-1.3891132836233475,-0.1681367588374143,True
pickleball,meticulous,-1.1363286796253518,-0.08527033691244446,True
pickleball,provocative,-1.2101156723805733,-0.16759414078250784,True
pickleball,firm,-1.532400802952051,0.04624921560845745,False
pickleball,paranoid,-0.6640944029321986,0.0713117374068431,False
pickleball,slim,0.3084307996279604,-0.022634865991429474,False
pickleball,clean,-0.8741535879853024,-0.030030646528798603,True
pickleball,lyrical,-0.8453928177782357,-0.055443388216852935,True
pickleball,respectful,-1.1083611026009166,0.11012235122276035,False
pickleball,hostile,-1.1292715445411041,0.026772934494117284,False
pickleball,dignified,-1.3961517668230483,-0.021150769886918528,True
pickleball,disturbing,-0.8468848880616898,0.057425961510990206,False
pickleball,complex,-1.1878770918014376,0.03597423540548797,False
pickleball,courteous,-0.8393956448613673,0.02029355900935241,False
pickleball,tense,-0.4024963371580363,-0.05169498724354252,True
pickleball,heroic,-1.2459506525968354,0.13141722425163357,False
pickleball,adventurous,-0.21454339757368093,-0.18593576136204598,True
pickleball,leader,-1.0523302811494122,0.18254157609119673,False
pickleball,unreliable,-0.8937937120255511,-0.013019238576772953,True
pickleball,brutal,-1.7602197050412232,0.012296735729977313,False
pickleball,imaginative,-0.5166529037641834,-0.01926541298459886,True
pickleball,whimsical,-0.5249720576499404,-0.10496954526611199,True
pickleball,extreme,-1.0718924256256759,0.03345519435900956,False
pickleball,relaxed,-0.033065817013029554,0.05828899407629494,False
pickleball,dedicated,-1.6926415658672198,-0.09940215867860376,True
pickleball,emotional,-1.026093476454096,0.032496804313748545,False
pickleball,fixed,-0.43879292573123085,0.05978835236891967,False
pickleball,curious,-0.21748201053477398,0.027631822285809463,False
pickleball,selfish,-1.4065154534851918,0.04559376745631209,False
pickleball,sweet,-0.3970741782725688,-0.08975463179118724,True
pickleball,irrational,-1.0047150139548138,0.025091706131632033,False
pickleball,suspicious,-0.47504422339302893,0.06279372135925096,False
pickleball,cooperative,-0.5584308953388237,-0.12380679384603109,True
pickleball,persuasive,-1.7663612152385864,0.09375748231853694,False
pickleball,rustic,-0.1701557531913166,-0.1624773112200884,True
pickleball,predatory,-0.8967680493444895,-0.17712018253887013,True
pickleball,casual,0.17847918404795446,0.15991763169770964,True
pickleball,bewildered,-0.3543462016350165,0.04965727246989502,False
pickleball,earnest,-1.48927120743077,0.20840575456920377,False
pickleball,contradictory,-1.161937730809349,0.01919847017066207,False
pickleball,abrupt,-1.339105506311684,0.06440253075822322,False
pickleball,reserved,-0.8374506629393365,0.058691421122052084,False
pickleball,knowledge,-1.0399335803384975,0.1685239949693201,False
pickleball,narrow,0.018414531782171513,0.05310065136391091,True
pickleball,superficial,-1.119181170958489,-0.012260713097071767,True
pickleball,painstaking,-0.5523024352465858,-0.18890331084017822,True
pickleball,charming,-0.7667083939640478,-0.06865576672940195,True
pickleball,capable,-1.29887942582446,-0.09799514682242164,True
pickleball,foolish,-1.224084309107089,0.16438417918191775,False
pickleball,slow,0.14847560743011842,0.02738238122286107,True
pickleball,impulsive,-1.0864449765218138,0.05378586289068159,False
pickleball,stable,-0.804604369079206,-0.06930604175388798,True
pickleball,enigmatic,-1.3251576263452112,0.06007458074730689,False
pickleball,overweight,1.7066312806723132,-0.1341844914617913,False
pickleball,patient,-1.8650316142507477,0.03077890723513523,False
pickleball,tiny,0.6870972349932161,-0.21977390294378624,False
pickleball,hesitant,-0.6533021316037859,-0.06439580562132287,True
pickleball,muscular,0.6615343597515256,0.022464434754365367,True
pickleball,sexy,-0.7686632918526303,-0.13911332033553037,True
pickleball,questioning,-0.7645484190567288,0.07742869470259733,False
pickleball,scholarly,-1.2411533541060873,0.09037653198880549,False
pickleball,sentimental,-1.0476171836553618,0.0853071578014849,False
pickleball,obedient,-1.697185347030176,0.07225043744465366,False
pickleball,mistaken,-1.5440922559501644,0.09765688948147276,False
pickleball,healthy,0.17120607928767806,-0.16318561502870507,False
pickleball,forceful,-1.748765479671161,0.04053021884319399,False
pickleball,deep,-0.8142006746512093,0.13558145742551922,False
pickleball,wise,-1.957554506504086,0.17615239891866666,False
pickleball,practical,-1.5399224355387044,0.12390528698385882,False
pickleball,daring,-1.1984733458383143,-0.1889581006933603,True
pickleball,romantic,-0.7995035502157621,-0.106274955884787,True
pickleball,sarcastic,-0.253005624463475,0.06888046693299092,False
pickleball,decisive,-1.5591011320789248,0.020718484156299254,False
pickleball,slender,0.4152218303788063,-0.19702271308158856,False
pickleball,cheerful,-0.07899902556405156,-0.02331996498826559,True
pickleball,quiet,-0.3181136577709096,0.022356850000017497,False
pickleball,obvious,-0.9722083342106359,0.10110780843169735,False
pickleball,towering,-0.33478892097102175,-0.2098687113906443,True
pickleball,confidential,-1.2265312398201509,-0.14181014672894304,True
pickleball,trim,0.5565983580748061,-0.12205699251717043,False
pickleball,crisp,-0.8873851041655908,-0.08564645469640217,True
pickleball,coarse,-0.09747946032097271,0.0018359808101389354,False
pickleball,protective,-0.6776917709579059,-0.010246560831020457,True
pickleball,warm,-0.6177145253112065,0.013200864049893372,False
pickleball,peaceful,-1.2885388412747238,-0.05469853296363238,True
pickleball,responsible,-1.124666262790587,0.04270454141599132,False
pickleball,brilliant,-1.4559318786677582,-0.017664265522654692,True
pickleball,modern,-0.8637862136436595,-0.029035989263543886,True
pickleball,irresponsible,-1.1659207439082957,-0.04989615745864211,True
pickleball,clumsy,0.7474917072236223,0.009241270378788365,True
pickleball,kind,-0.6054749429618781,0.04327458235486539,False
pickleball,transparent,-1.7578472766084579,-0.03710152366328043,True
pickleball,stylish,-0.6684348108047077,-0.24570721207339324,True
pickleball,calculating,-1.06034407722636,-0.11455442757853863,True
pickleball,troublesome,-0.6756407180936953,-0.07728423051605965,True
pickleball,admirable,-1.05206786767098,-0.13685879013863286,True
pickleball,sharing,0.2873175965932285,0.10251356848157543,True
pickleball,obsessive,-0.21075626275556314,0.06892711978170962,False
pickleball,aspiring,-0.042316993045683475,-0.10229507969400714,True
pickleball,efficient,-1.3924820963840605,-0.028201239583338412,True
pickleball,logical,-1.7056213120147035,0.11345348537998888,False
pickleball,artificial,-0.4909214393765647,-0.1004312502217649,True
pickleball,delicate,-0.7682544139841552,-0.20727471458104918,True
pickleball,authoritarian,-1.5721806899509998,0.0994651137585775,False
pickleball,outspoken,-1.1322076543421395,-0.06928913720860432,True
pickleball,maternal,-0.5553613173831771,-0.10471030124850308,True
pickleball,reliable,-1.3235599781692973,0.03000618998271979,False
pickleball,optimistic,-0.7738139924969383,-0.052221767621408864,True
pickleball,blunt,-0.9237891538386453,0.08077229414590537,False
pickleball,pure,-2.0199168068687916,0.016309824071447522,False
pickleball,extraordinary,-1.1497697565180616,-0.15121765436262272,True
pickleball,objective,-1.565967194337188,0.1453872709098328,False
pickleball,open,-0.8434539051526385,-0.0006184663487356157,True
pickleball,physical,-0.34800411730254427,0.07737135756802117,False
pickleball,realistic,-1.3783547024381382,-0.05744864505883057,True
pickleball,stoic,-1.016151953971378,0.02864768209898671,False
pickleball,driving,1.4966354311692653,0.042038428362126,True
pickleball,fat,0.7468073196845455,-0.013601293427019679,False
pickleball,anxious,-0.35472666697481814,-0.04698725472069483,True
pickleball,naive,-1.1056658776881323,0.04304173037673497,False
pickleball,creative,-0.8677840418393421,-0.02399450961916884,True
pickleball,gracious,-1.688096162355362,-0.033322891485600824,True
pickleball,conservative,-0.8930271979646309,0.06258926709116094,False
pickleball,cute,0.5506015529354521,-0.09227969170775403,False
pickleball,proud,-0.9196942773660752,0.007488447306517826,False
pickleball,discreet,-1.66950255100926,-0.17905496953709318,True
pickleball,dry,-0.48090173861318,-0.02435006739478231,True
pickleball,charismatic,-1.5627737190579718,0.07482597537568819,False
pickleball,secretive,-1.5249974871422944,0.08314341173782068,False
pickleball,deceptive,-1.4595939077495987,-0.0756385829779259,True
pickleball,educated,-1.3113003603417068,0.0013623979324945312,False
pickleball,solitary,-0.21856057222044245,-0.07352346380870284,True
pickleball,spontaneous,-0.7356804045171516,0.07721810776221198,False
pickleball,predictable,-1.3216440880380715,0.015492988610451201,False
pickleball,simple,-0.9240539604469862,0.14978246632229233,False
pickleball,humorous,-0.4483171114678027,0.11692129420165139,False
pickleball,humble,-1.7262299978010995,0.10378179042282523,False
pickleball,vague,-0.3906351472459294,0.11004363298029868,False
pickleball,focused,-0.846181383525071,0.05396209548244187,False
pickleball,tall,0.8594402115070776,-0.06405045533603995,False
pickleball,loyal,-1.2230655210357673,0.05790170982069955,False
pickleball,flamboyant,-0.87587667927266,-0.01638083151238694,True
pickleball,impatient,-0.9469546491828479,-0.007892581729256708,True
pickleball,ruined,-0.944155170469672,-0.08050425646575643,True
pickleball,colorful,-0.27002377481497647,-0.08117496425289175,True
pickleball,abrasive,-1.0000326583796546,-0.05131466349989985,True
pickleball,crude,-0.48239187875703404,0.11947814711545017,False
water polo,witty,-0.8577130878150329,0.035746136496252114,False
water polo,compassionate,-2.2752304773377117,0.10336486630698062,False
water polo,rational,-1.6119912974866264,0.16848920031936013,False
water polo,insulting,-0.8595917459757083,0.06323096998248359,False
water polo,moderate,-0.5850015784839393,-0.08193404666548963,True
water polo,discouraging,-0.2933130081894188,-0.04741679823290201,True
water polo,smooth,-0.2708758663075783,-0.14189476762270514,True
water polo,gloomy,-1.2822015672799156,0.038224330837549954,False
water polo,skeptical,-1.6768378014154504,0.05575447969646422,False
water polo,unrealistic,-0.8951349806105148,-0.09257543360970158,True
water polo,shrewd,-1.6852818511586682,-0.004779460508590243,True
water polo,modest,-0.9114158534985936,-0.06467910855940663,True
water polo,energetic,0.12691405536276992,-0.050084558559177664,False
water polo,impractical,-0.8152125475853153,-0.13184410033767013,True
water polo,cold,-1.057349215908984,0.011657365017303146,False
water polo,skillful,-1.1154766246501708,-0.03520029660755473,True
water polo,criminal,-1.63460199489847,0.138467249652914,False
water polo,dependent,-1.6187223870491967,-0.10987819694547481,True
water polo,systematic,-1.4680220698031596,-0.05240020995473908,True
water polo,faithful,-2.6662149645925677,0.10513316548565026,False
water polo,honorable,-1.7853140140500148,0.06693733873700707,False
water polo,elegant,-0.2575192672572668,-0.14874785737553103,True
water polo,misguided,-1.4282153383634992,0.06071737850899113,False
water polo,outrageous,-0.7067068139770011,-0.09200275880114031,True
water polo,steadfast,-2.712638617960179,0.0109126219677029,False
water polo,benevolent,-1.689078945116031,0.10067760853524041,False
water polo,constant,-0.5286840878927576,-0.12867677897803897,True
water polo,vulnerable,-1.3726543093845673,-0.007426661306265574,True
water polo,careless,-1.26605333189876,0.10620711572008193,False
water polo,confident,-0.4229059023689177,0.08119330939645439,False
water polo,enthusiastic,-0.31972139446971976,0.044083837606609964,False
water polo,accessible,-0.8266950499862205,-0.1980820588963982,True
water polo,conscientious,-1.4656231044124683,0.03867315386108923,False
water polo,passionate,-0.7455107766522053,0.08216488813573258,False
water polo,mystical,-1.699052950970123,0.08117294135469284,False
water polo,ripped,0.27541444847766067,-0.015146692172192522,False
water polo,reflective,-1.534090611104131,-0.07113362875722916,True
water polo,miserable,-0.9061937654287868,0.051617440101916344,False
water polo,odd,-0.5202071687869219,0.013066491831716969,False
water polo,eloquent,-2.076609931862622,0.0840665808202416,False
water polo,surprising,-0.9655032961357798,-0.08335347472021368,True
water polo,tough,-0.9232321662159213,-0.09314244078553476,True
water polo,progressive,-1.896588516732094,-0.032950571040120155,True
water polo,upright,-1.3763142313545331,-0.09616279949332739,True
water polo,brittle,-1.2438098040297707,-0.19966252877366053,True
water polo,decent,-0.20288283173716273,-0.07131181654605542,True
water polo,impressive,-0.2596221032705083,-0.1310483167580841,True
water polo,youthful,0.25767044220391216,0.000523695380757414,True
water polo,stiff,-0.6853529219983888,-0.030335733165246796,True
water polo,intelligent,-0.6583960182523269,0.09738725830280445,False
water polo,unstable,-1.5291592851377833,-0.05437823248157374,True
water polo,competitive,0.7258018814493099,-0.1186074788336688,False
water polo,arrogant,-0.8187050687969261,0.14924036323502748,False
water polo,fearful,-1.679514675570171,0.08414532833283421,False
water polo,flexible,-0.6129199687448532,-0.14958724809352816,True
water polo,private,-0.8450265495505365,-0.015945570569066175,True
water polo,dull,-1.5243922709171511,-0.035023632763413845,True
water polo,liberal,-1.5619563858004795,0.07349687637192118,False
water polo,disciplined,-2.2157652114810347,0.0770178795813867,False
water polo,ordinary,-0.1047502977661324,0.06398345600419565,False
water polo,playful,-0.5086389467469956,0.02287238818592525,False
water polo,organized,-0.7943414923828545,-0.14921708000432496,True
water polo,fair,-0.8965060683130285,-0.08993205140455345,True
water polo,directed,-1.640412944698828,0.09365205274246804,False
water polo,formal,-0.9902277570930758,0.02005857572385182,False
water polo,destructive,-2.0840643613581764,0.01742008388424054,False
water polo,sensitive,-1.2801988242128604,-0.003380288708705898,True
water polo,demanding,-1.8100207422007242,-0.04168074605312215,True
